Unnamed: 0,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_ident,Densidad_cuarta,pH_ident,Sulfatos_cuarta,Alcohol_sqr,CalifProductor_ident,PrecioBotella_log,aleatorio_cuarta,aleatorio2_log,Compra
3251,0.23,0.23,3.5,-0.35,0.99145,3.05,0.3,11.4,3,2.61,R,***,3,7.692307692,0.618816987,0.134507896,2.961889885,1.31257635,3.029845637,1.826616777,79.70847796,2.852748215,63.62525033,10.58363655,2.279913779,0.084177305,21.0636967,-0.766223861,1
3252,0.67,0.55,-55.9,0.039,0.9968,3.17,0.03,9.4,4,1.93,B,Desc,3,7.692307692,0.95626115,0.326799836,3.533463371,1.352699828,1.253272183,3.066608097,104.3768253,3.033868737,41.18156576,7.195924578,3.039851705,-0.464560354,120.1094572,0.121491521,0
3253,0.19,0.48,-54.1,-0.503,0.96324,2.9,1.64,12.5,4,1.0,B,***,3,0.0,0.215161628,0.793401355,2.909928659,1.344226379,1.307107743,1.338908109,12.74174905,2.626347563,332.0353084,12.72456344,3.039851705,-9.210340372,0.307908879,1.008468935,1
3254,0.36,0.54,60.1,0.385,1.04034,2.04,0.49,8.6,3,3.19,R,**,3,0.0,0.258909706,0.797324028,3.130763869,1.351499064,4.722674887,4.169530967,572.7226686,1.328317158,84.18708252,6.023248902,2.279913779,0.391820324,0.64555945,1.01340086,1
3255,0.37,0.67,-56.2,0.299,0.98895,3.22,2.2,9.6,2,1.87,R,**,3,0.0,0.71511143,0.906465647,3.143754176,1.366865739,1.24429959,3.895394069,69.81615032,3.109335621,563.5756523,7.505380025,1.519975853,-0.531240754,37.56427557,1.141692508,1
3256,0.825,-0.81,40.8,-0.085,1.04723,2.72,2.15,10.7,4,1.66,R,*,2,0.0,0.50948188,0.835197878,3.734813122,1.147441075,4.145438058,2.671340941,709.1027622,2.354666781,539.0499058,9.32383366,3.039851705,-0.807440008,9.678532009,1.059808257,0
3257,-1.11,1.67,72.0,0.28,0.99884,2.17,0.87,16.2,2,3.93,M,Desc,2,0.0,0.517225137,0.398059728,1.221188812,1.470660037,5.07858775,3.83482894,115.1477784,1.524531057,139.8221837,21.37210667,1.519975853,0.682904134,10.2804533,0.318744524,1
3258,0.53,0.54,1.8,0.072,1.03016,1.51,0.33,13.4,2,2.74,M,Desc,3,7.692307692,0.383571211,0.645539801,3.35159908,1.351499064,2.979000942,3.171800162,408.4373267,0.528368188,66.58971225,14.62280965,1.519975853,0.161821371,3.109531437,0.802227218,1
3259,0.32,0.26,-48.2,0.05,0.98763,3.14,2.62,9.6,2,1.83,B,***,3,0.0,0.633230871,0.206857618,3.078802643,1.316496351,1.483568742,3.101672118,64.98053751,2.988588606,804.0873828,7.505380025,1.519975853,-0.578300067,23.09580286,-0.335821735,1
3260,0.29,-0.58,-15.9,0.605,1.00856,3.52,0.36,11.8,1,4.0,R,****,3,0.0,0.884234922,0.717690591,3.039831724,1.19018097,2.449617943,4.870811405,178.3308186,3.562136925,69.65657842,11.33935428,0.760037926,0.706512821,87.8099999,0.908178554,1
3261,1.59,0.21,62.6,0.05,0.9928,3.42,1.86,16.3,2,1.2,M,*,2,7.692307692,0.530223139,0.303020096,4.72857157,1.309943374,4.797446497,3.101672118,85.46845468,3.411203157,412.198598,21.63676846,1.519975853,-2.000846912,11.35343479,0.045943312,1
3262,0.615,0.42,12.0,-0.418,0.99727,3.19,0.34,9.3,3,1.7,R,**,2,0.0,0.231278305,0.513923968,3.462016685,1.336833698,3.284069111,1.609857369,106.7883554,3.06405549,67.60050812,7.043639834,2.279913779,-0.74861232,0.411049623,0.574216551,1
3263,0.38,-0.72,4.5,0.038,0.99151,3.07,1.41,7.7,2,1.85,MB,***,2,0.0,0.692320383,0.717324763,3.156744482,1.164728598,3.059754281,3.063420458,79.95811099,2.882934969,261.3613482,4.828580705,1.519975853,-0.554493613,32.99968425,0.907668695,1
3264,-0.04,0.48,54.7,-0.235,1.00038,3.5,-0.84,7.2,2,1.64,R,**,3,0.0,0.188425916,0.023222723,2.611151609,1.344226379,4.561168209,2.193195188,123.8150813,3.531950171,6.47915811,4.221879,1.519975853,-0.83820466,0.181109933,-2.522637495,1
3265,-0.2,-1.26,-34.0,0.055,0.9986,4.27,0.61,9.1,2,1.06,R,*,1,0.0,0.912888402,0.694421324,2.403306705,1.046466457,1.908271487,3.11761031,113.8391791,4.694140184,99.51494617,6.743956304,1.519975853,-3.20309563,99.75695383,0.875218982,1
3266,-0.02,0.49,7.7,-0.556,1.03431,2.46,-0.43,10.0,4,2.0,M,**,1,0.0,0.75366576,0.685333411,2.637132222,1.345446702,3.155461941,1.169963276,470.4175304,1.962238984,17.23039814,8.143834753,3.039851705,-0.3920008,46.34399393,0.862045605,1
3267,0.42,0.49,42.2,0.28,1.02912,3.23,0.47,13.3,3,2.7,MB,**,1,0.0,0.600586381,0.556252601,3.208705708,1.345446702,4.187310159,3.83482894,393.9156484,3.124428997,81.81584196,14.40537879,2.279913779,0.138566511,18.68912008,0.653363404,1
3268,0.58,0.27,-9.1,0.566,1.06781,2.04,1.99,7.5,2,3.79,B,****,1,16.66666667,0.814782032,0.179130559,3.416550613,1.31779527,2.652996722,4.746493509,1263.324598,1.328317158,465.9177982,4.581014065,1.519975853,0.633945842,63.30551616,-0.479735895,1
3269,1.48,-0.9,-22.8,0.579,0.97286,4.24,-0.52,10.9,1,3.76,R,**,2,7.692307692,0.967375333,0.762850071,4.585678199,1.129334853,2.2432483,4.787932808,26.2718118,4.648860054,14.17563034,9.67563408,0.760037926,0.623135502,125.7913813,0.969201341,1
3270,1.45,-0.16,4.2,0.575,1.00911,2.49,-0.52,19.8,1,5.47,M,**,3,0.0,0.651391921,0.420221078,4.546707279,1.258087544,3.050781687,4.775182254,182.5488717,2.007519114,14.17563034,31.9259823,0.760037926,1.105272716,25.86146337,0.372923118,1
3271,0.22,-1.2,42.0,0.093,1.03129,3.08,0.49,6.7,2,1.3,R,**,1,0.0,0.367825658,0.479241124,2.948899578,1.061672102,4.18132843,3.238740568,424.6669106,2.898028345,84.18708252,3.655893614,1.519975853,-1.595628345,2.629552589,0.504345388,1
3272,1.57,0.25,2.3,0.522,1.04676,3.08,0.44,8.3,2,6.36,M,**,3,0.0,0.134638863,0.516223998,4.702590957,1.315193576,2.993955264,4.606237422,699.0951303,2.898028345,78.35334595,5.610368294,1.519975853,1.286842785,0.047218858,0.578681976,0
3273,0.5,1.77,1.1,-0.468,1.04259,3.21,0.42,10.9,4,1.69,R,**,2,0.0,0.208130186,0.703696114,3.31262816,1.479903917,2.958064891,1.450475451,614.8733725,3.094242244,76.10687611,9.67563408,3.039851705,-0.762997994,0.269592136,0.888486677,1
3274,0.22,0.22,16.65,-0.014,0.98455,4.39,-0.88,9.0,1,1.0,R,Desc,3,0.0,0.085761911,0.9552794,2.948899578,1.311261844,3.423144305,2.897663264,54.67581472,4.875260706,5.806637432,6.596557518,0.760037926,-9.210340372,0.00777534,1.194143114,0
3275,-0.83,0.22,1.4,0.041,0.91473,3.14,0.48,9.9,3,4.76,B,*,3,0.0,0.077561811,0.526190712,1.584917394,1.311261844,2.967037484,3.072983373,1e-16,2.988588606,82.99511098,7.981778092,2.279913779,0.932309518,0.005201933,0.597804838,1
3276,0.58,0.07,6.9,0.084,0.9944,2.55,2.23,9.7,1,2.04,M,**,3,0.0,0.279419518,0.424372936,3.416550613,1.291052156,3.131535026,3.210051822,92.69306771,2.098079375,578.6871445,7.662550728,0.760037926,-0.352785779,0.875714716,0.382754753,1
3277,-0.98,0.28,-4.1,0.029,0.98332,3.0,0.41,17.5,3,1.57,B,***,1,0.0,0.246338389,0.706536821,1.390062797,1.319090359,2.802539942,3.034731713,50.92373416,2.777281331,75.00193164,24.93974483,2.279913779,-0.95400808,0.529025157,0.892515375,1
3278,0.69,1.4,2.1,0.743,0.9962,3.03,0.51,9.9,4,1.0,M,Desc,2,0.0,0.825739173,0.916754144,3.559443984,1.444790651,2.987973535,5.310705498,101.3579026,2.822561461,86.60949705,7.981778092,3.039851705,-9.210340372,66.7800774,1.152978674,1
3279,0.36,1.38,-56.0,0.036,0.97167,4.16,1.89,10.0,2,3.1,M,*,2,0.0,0.673744119,0.895059227,3.130763869,1.442818281,1.250281319,3.057045181,24.18578497,4.52811304,424.1597865,8.143834753,1.519975853,0.349859021,29.59799401,1.129029296,1
3280,-0.06,1.17,2.0,0.069,0.98066,2.03,1.02,9.3,5,1.0,B,*,2,7.692307692,0.390411857,0.544345147,2.585170996,1.421602517,2.984982671,3.162237247,43.47223388,1.313223782,168.0339152,7.043639834,3.799789632,-9.210340372,3.3373501,0.631724488,0
3281,0.29,-0.94,109.9,0.044,0.96514,3.12,-0.28,11.7,3,2.31,R,Desc,3,0.0,0.459281942,0.074884942,3.039831724,1.121000227,6.212125358,3.082546288,14.85823672,2.958401853,23.38635275,11.14798187,2.279913779,-0.122008685,6.391715938,-1.351880966,1
3282,0.38,-1.21,-31.6,0.08,0.9961,3.33,0.47,11.0,3,1.74,B,Desc,2,0.0,0.242735369,0.640418185,3.156744482,1.059183016,1.980052232,3.197301269,100.8611885,3.275362765,81.81584196,9.853977269,2.279913779,-0.693053896,0.49874864,0.794261755,0
3283,0.25,1.29,37.4,0.041,0.9969,2.57,0.7,9.1,3,3.11,B,****,1,0.0,0.242746233,0.454804197,2.987870498,1.433840962,4.043748668,3.072983373,104.8864609,2.128266129,112.316604,6.743956304,2.279913779,0.35460929,0.498837925,0.452008764,1
3284,0.34,0.26,10.3,0.041,0.99514,3.08,1.61,11.6,3,2.13,M,*,2,7.692307692,0.217232576,0.093227688,3.104783256,1.316496351,3.233224416,3.072983373,96.18508212,2.898028345,322.0876237,10.95823811,2.279913779,-0.269800193,0.319934892,-1.132794792,1
3285,-1.55,0.28,0.9,0.037,1.00438,3.13,-1.13,10.0,4,4.14,M,**,1,0.0,0.971561062,0.429048388,0.649615326,1.319090359,2.952083162,3.06023282,148.6150972,2.973495229,2.708233443,8.143834753,3.039851705,0.752121133,127.9826621,0.393711767,1
3286,0.55,0.11,-77.8,0.035,0.97903,3.09,-1.57,9.7,2,1.53,M,*,3,0.0,0.668943714,0.785549801,3.377579693,1.296534258,0.59827288,3.053857543,39.33011908,2.913121722,0.427388417,7.662550728,1.519975853,-1.026747841,28.76344551,0.998523602,1
3287,-1.18,0.63,39.2,0.383,0.95508,4.11,0.49,9.5,4,2.4,R,***,1,0.0,0.293712675,0.029826283,1.130256666,1.36219276,4.097584227,4.16315569,6.099534604,4.452646156,84.18708252,7.349837975,3.039851705,-0.055570848,1.069109062,-2.27239964,1
3288,-2.05,0.37,2.5,0.181,0.95155,3.14,0.42,10.6,3,1.26,M,*,2,0.0,0.937543471,0.936471896,0.0001,1.330578067,2.999936993,3.519252743,4.229297909,2.988588606,76.10687611,9.150376429,2.279913779,-1.738653323,110.9781148,1.174258809,1
3289,0.19,0.31,-14.35,-0.413,1.01325,2.69,0.84,13.4,2,1.86,MM,***,2,7.692307692,0.832881442,0.303171716,2.909928659,1.32295291,2.495976341,1.625795561,216.7478946,2.30938665,134.6362969,14.62280965,1.519975853,-0.542799598,69.12065484,0.046443544,1
3290,0.34,-1.3,-28.0,0.131,0.97143,3.35,0.77,8.3,3,2.15,R,Desc,1,0.0,0.993185924,0.291614608,3.104783256,1.035948762,2.087723351,3.359870825,23.78060522,3.305549519,123.0974059,5.610368294,2.279913779,-0.252258161,139.7630558,0.007577563,0
3291,-0.85,-1.06,-24.0,-0.424,0.9989,3.32,0.79,7.7,2,1.37,B,***,2,0.0,0.409799076,0.201112162,1.558936781,1.09481267,2.207357927,1.590731539,115.4766835,3.260269389,126.3153715,4.828580705,1.519975853,-1.386001115,4.051264346,-0.36398938,1
3292,-1.28,0.29,2.4,0.029,0.98944,3.16,-0.37,13.9,3,2.16,B,***,3,0.0,0.72338937,0.235663016,1.000353601,1.320381644,2.996946128,3.034731713,71.67812718,3.01877536,19.52467969,15.73439373,2.279913779,-0.243601208,39.33400983,-0.205450864,1
3293,0.12,0.26,2.3,-0.494,0.97982,2.85,0.63,10.4,2,2.62,R,*,1,7.692307692,0.535575908,0.707708712,2.818996513,1.316496351,2.993955264,1.367596854,41.29881722,2.550880679,102.2599373,8.808347926,1.519975853,0.090368708,11.81887705,0.894172638,1
3294,0.54,0.04,1.7,-0.04,0.9942,3.68,1.01,11.4,1,1.84,B,Desc,3,7.692307692,0.706902527,0.544632243,3.364589386,1.286894274,2.976010077,2.814784667,91.76582637,3.803630953,166.030608,10.58363655,0.760037926,-0.566325998,35.86895229,0.632251762,1
3295,0.27,2.0,11.2,-0.159,0.99694,3.45,1.84,8.1,4,3.88,M,*,3,0.0,0.095641742,0.873413066,3.013851111,1.500531183,3.260142195,2.435455702,105.0908367,3.456483287,404.3662412,5.34325782,3.039851705,0.665692882,0.012025435,1.104548067,1
3296,1.32,0.23,51.9,0.244,0.9986,3.26,0.54,11.6,2,1.94,M,*,3,16.66666667,0.487251787,0.751026013,4.377833294,1.31257635,4.477424006,3.720073959,113.8391791,3.169709128,90.34067054,10.95823811,1.519975853,-0.453866757,8.096746875,0.953580164,1
3297,1.09,0.22,44.8,0.185,0.94899,4.01,0.98,3.6,7,2.39,R,Desc,3,0.0,0.720757532,0.920355178,4.079056245,1.311261844,4.265072634,3.532003296,3.170236247,4.301712388,160.1280532,1.055572488,5.319665484,-0.062738577,38.76471709,1.156898997,0
3298,-1.02,0.32,40.0,0.053,0.9906,3.13,0.28,11.1,3,1.07,B,Desc,1,0.0,0.855107998,0.146981217,1.338101571,1.32423294,4.121511142,3.111235034,76.2344247,2.973495229,61.70469412,10.03394911,2.279913779,-3.049296563,76.79946246,-0.677543342,0
3299,0.31,-0.98,6.4,0.039,0.99513,3.42,-0.21,11.2,2,1.98,R,Desc,1,7.692307692,0.147058753,0.327611693,3.065812337,1.112475438,3.116580704,3.066608097,96.13724525,3.411203157,26.76510965,10.21554961,1.519975853,-0.412200487,0.067201858,0.123972688,0
3300,0.1,0.82,10.5,-0.227,0.99321,2.31,1.71,6.2,1,2.66,R,***,2,0.0,0.053830968,0.760055081,2.7930159,1.383975793,3.239206145,2.218696294,87.27800554,1.735838332,356.1418438,3.130624549,0.760037926,0.11475796,0.001207387,0.965530745,1
3301,1.43,0.49,-57.5,0.041,0.9914,3.16,1.69,17.4,3,1.16,MM,*,3,0.0,0.423259536,0.514637251,4.520726666,1.345446702,1.205418353,3.072983373,79.50089733,3.01877536,349.1246458,24.65553921,2.279913779,-2.223805598,4.610326808,0.575603498,0
3302,0.12,-0.54,-12.2,0.073,0.99114,3.2,0.45,11.2,2,1.26,R,**,1,7.692307692,0.433280952,0.179198163,2.818996513,1.197161458,2.560279926,3.174987801,78.42800616,3.079148867,79.49504952,10.21554961,1.519975853,-1.738653323,5.06269429,-0.479358571,1
3303,-0.395,-0.12,18.9,0.059,1.01118,2.42,1.07,9.0,3,1.15,B,**,2,0.0,0.529395193,0.787560194,2.149995728,1.264007885,3.490438754,3.130360864,199.098127,1.901865477,178.3237385,6.596557518,2.279913779,-2.288282504,11.2826889,1.001079544,1
3304,-0.23,-0.14,2.4,0.291,0.98006,3.09,0.88,8.0,2,5.42,MB,****,2,0.0,0.072135506,0.373611728,2.364335785,1.261058137,2.996946128,3.869892962,41.91127845,2.913121722,141.5836498,5.212145562,1.519975853,1.094024378,0.00389219,0.255359917,1
3305,-0.16,1.2,2.1,0.467,0.99705,3.31,0.47,9.7,3,1.8,R,Desc,1,0.0,0.508927279,0.505283114,2.455267931,1.424691781,2.987973535,4.430917312,105.6544106,3.245176012,81.81584196,7.662550728,2.279913779,-0.615107354,9.636459352,0.557260186,0
3306,0.45,0.34,19.8,-0.219,0.9976,2.41,-0.93,11.0,3,3.73,R,***,1,0.0,0.822780422,0.847883005,3.247676628,1.326781922,3.517356534,2.244197401,108.5063564,1.8867721,5.041246895,9.853977269,2.279913779,0.612207021,65.82809301,1.074882201,1
3307,0.67,-0.76,1.8,0.031,0.9917,3.09,0.39,8.9,4,3.64,R,*,2,0.0,0.328057405,0.023214307,3.533463371,1.157140802,2.979000942,3.04110699,80.75248524,2.913121722,72.82818044,6.450787384,3.039851705,0.578686177,1.663878298,-2.522999929,1
3308,0.335,0.34,57.0,1.027,0.992,3.17,0.66,14.3,1,4.68,MB,***,3,0.0,0.965123589,0.660405381,3.098288103,1.326781922,4.62995809,6.21599479,82.01879318,3.033868737,106.4834134,16.65297674,0.760037926,0.910804168,124.6242715,0.824994134,1
3309,0.28,0.45,-30.5,0.057,0.99442,3.16,0.49,9.8,2,1.58,R,**,1,0.0,0.923774262,0.133511551,3.026841417,1.340545326,2.012951741,3.123985587,92.78617678,3.01877536,84.18708252,7.821350084,1.519975853,-0.936620813,104.6009246,-0.773658643,1
3310,0.44,0.26,11.6,-0.376,0.98913,3.85,-0.78,9.2,3,1.49,MM,*,1,16.66666667,0.215004798,0.081537181,3.234686321,1.316496351,3.272105653,1.74373818,70.49587327,4.060218359,7.595394882,6.892983742,2.279913779,-1.105196665,0.307012188,-1.266777063,1
3311,1.21,0.28,2.1,0.196,1.03796,3.36,-0.93,6.4,4,3.41,R,Desc,1,0.0,0.820209035,0.941221756,4.234939923,1.319090359,2.987973535,3.567067318,530.5349392,3.320642896,5.041246895,3.335846217,3.039851705,0.487539358,65.00904257,1.179318057,0
3312,-0.62,-1.01,14.8,0.024,0.97507,3.12,0.48,17.2,3,2.51,MM,*,3,7.692307692,0.947930689,0.655015262,1.857713831,1.105950804,3.367813314,3.018793521,30.5005131,2.958401853,82.99511098,24.09201393,2.279913779,0.020058865,115.9785633,0.816798837,1
3313,0.365,0.14,48.4,-0.124,0.9941,3.31,-1.12,8.9,3,1.0,R,**,3,7.692307692,0.795614813,0.226535844,3.137259023,1.30060066,4.372743752,2.547023045,91.30482317,3.245176012,2.80041314,6.450787384,2.279913779,-9.210340372,57.55565168,-0.244950193,1
3314,-1.11,-0.31,-97.8,0.53,0.9936,2.07,0.55,8.5,2,1.42,M,***,2,7.692307692,0.206200855,0.133565029,1.221188812,1.235107043,0.0001,4.631738528,89.02580678,1.373597289,91.61077724,5.88399338,1.519975853,-1.259297016,0.259734664,-0.773258182,1
3315,0.835,1.27,-59.5,0.06,1.00929,3.16,0.52,7.1,3,5.91,R,**,3,7.692307692,0.565956519,0.254787425,3.747803429,1.431822931,1.145601065,3.133548502,183.9454395,3.01877536,87.84012279,4.105424617,2.279913779,1.199155282,14.73743137,-0.127424878,1
3316,1.38,0.17,65.6,0.073,1.03446,2.82,-0.48,8.8,2,2.33,R,*,2,0.0,0.285004929,0.009877878,4.455775133,1.304629274,4.887172429,3.174987801,472.7822733,2.505600549,15.47824458,6.306645904,1.519975853,-0.106858579,0.947858243,-3.37734372,1
3317,-0.33,0.62,7.7,0.048,1.02877,3.23,0.47,15.4,2,4.45,B,Desc,1,0.0,0.099878663,0.916795217,2.23443272,1.361016968,3.155461941,3.095296842,389.1167697,3.124428997,81.81584196,19.31344387,1.519975853,0.846268328,0.014301792,1.153023476,0
3318,-2.05,0.49,0.9,0.033,0.9932,2.49,-0.16,9.4,2,1.56,R,*,3,0.0,0.324710788,0.240112909,0.0001,1.345446702,2.952083162,3.047482266,87.2335313,2.007519114,29.39357716,7.195924578,1.519975853,-0.971703021,1.597018125,-0.186744657,1
3319,0.32,1.45,-16.6,0.046,0.9958,4.2,0.45,8.9,2,2.2,M,*,1,7.692307692,0.503466867,0.32380592,3.078802643,1.449686545,2.428681892,3.088921565,99.38199536,4.588486547,79.49504952,6.450787384,1.519975853,-0.209703909,9.229511142,0.112288046,1
3320,0.32,1.17,4.9,0.036,0.99168,3.38,-0.85,12.2,3,1.84,M,*,2,7.692307692,0.962927839,0.701982677,3.078802643,1.421602517,3.071717738,3.057045181,80.66858936,3.350829649,6.30582329,12.12113046,2.279913779,-0.566325998,123.494024,0.886048805,1
3321,-0.07,0.36,20.8,0.031,1.0309,2.49,0.29,7.3,3,4.29,R,**,3,7.692307692,0.836735481,0.248590537,2.572180689,1.329316297,3.547265178,3.04110699,419.0118966,2.007519114,62.65945365,4.339962035,2.279913779,0.798783749,70.40892318,-0.152047121,1
3322,-0.57,2.0,-69.0,0.055,1.0004,4.27,0.55,8.9,4,5.32,R,**,3,0.0,0.100084606,0.924934734,1.922665364,1.500531183,0.861468947,3.11761031,123.9307658,4.694140184,91.61077724,6.450787384,3.039851705,1.07114086,0.014420098,1.161862502,1
3323,0.19,0.3,-30.7,-0.098,0.98184,2.94,-0.82,11.2,4,2.41,M,*,2,0.0,0.636847828,0.11755616,2.909928659,1.321669153,2.006970012,2.629901642,46.6688845,2.68672107,6.836523342,10.21554961,3.039851705,-0.04845413,23.62801336,-0.900928241,1
3324,0.22,0.48,-54.8,-0.205,0.99998,3.24,0.52,18.1,1,1.76,R,*,3,0.0,0.001734916,0.502408228,2.948899578,1.344226379,1.286171692,2.288824338,121.5183525,3.139522374,87.84012279,26.67918027,0.760037926,-0.666390912,1.35e-09,0.551554309,1
3325,0.24,0.29,1.1,0.046,0.91473,2.98,0.39,11.5,3,5.82,R,***,3,0.0,0.120360844,0.616203499,2.974880191,1.320381644,2.958064891,3.088921565,1e-16,2.747094577,72.82818044,10.77012301,2.279913779,1.180655831,0.030157622,0.755717776,1
3326,1.74,-0.69,15.6,0.028,1.02061,4.01,-0.9,12.5,3,1.0,M,**,2,7.692307692,0.154431153,0.963378523,4.923426168,1.170323631,3.391740229,3.031544075,289.1411195,4.301712388,5.490725024,12.72456344,2.279913779,-9.210340372,0.081723911,1.202585633,1
3327,1.03,2.04,9.1,0.52,0.99326,2.97,0.3,10.1,2,1.11,B,***,2,0.0,0.485147988,0.788283869,4.001114406,1.504032961,3.197334043,4.599862145,87.50063191,2.732001201,63.62525033,8.307520067,1.519975853,-2.598079024,7.957817381,1.001998001,1
3328,0.38,-0.32,7.2,0.379,0.96714,1.78,3.38,10.0,3,1.0,B,Desc,2,7.692307692,0.155784026,0.428028858,3.156744482,1.233528696,3.140507619,4.150405137,17.36016088,0.935889362,1425.248278,8.143834753,2.279913779,-9.210340372,0.084625209,0.391332692,1
3329,-0.45,1.38,31.7,0.29,0.9906,2.16,-0.56,11.0,1,1.0,M,*,2,0.0,0.617720293,0.413064933,2.078549042,1.442818281,3.873269397,3.866705323,76.2344247,1.50943768,12.95701809,9.853977269,0.760037926,-9.210340372,20.91477675,0.355747062,1
3330,-0.54,-0.01,6.2,0.568,0.99807,2.54,0.41,13.8,3,2.97,R,**,2,0.0,0.747409486,0.287064355,1.961636283,1.27987357,3.110598975,4.752868786,110.9888895,2.082985998,75.00193164,15.50881961,2.279913779,0.28595987,44.82424918,-0.008148989,1
3331,2.44,0.33,-42.1,-0.303,0.9969,2.93,0.29,12.9,3,1.0,R,**,3,0.0,0.232778054,0.013322916,5.832747624,1.325509269,1.66601147,1.976435779,104.8864609,2.671627693,62.65945365,13.5519419,2.279913779,-9.210340372,0.421815072,-3.078213167,1
3332,-1.26,0.62,6.4,0.041,0.9521,2.29,-0.3,10.2,3,2.26,R,***,2,0.0,0.980795557,0.576813148,1.026334214,1.361016968,3.116580704,3.072983373,4.487699303,1.705651578,22.48268038,8.472834034,2.279913779,-0.160919618,132.9181989,0.689659135,1
3333,0.77,0.49,4.9,0.032,0.95363,3.63,-0.74,10.0,5,4.86,R,***,3,0.0,0.113657262,0.480639041,3.663366436,1.345446702,3.071717738,3.044294628,5.268962031,3.728164069,8.415756727,8.143834753,3.799789632,0.958556724,0.023980456,0.507258067,1
3334,1.1,-0.71,-62.0,0.033,0.98962,3.33,0.49,12.4,2,3.21,R,*,1,0.0,0.69951413,0.285696724,4.092046551,1.166602563,1.070829455,3.047482266,72.37138478,3.275362765,84.18708252,12.52179046,1.519975853,0.400910684,34.39274987,-0.012924536,1
3335,0.21,0.42,5.3,0.547,0.97642,3.14,-0.16,5.5,3,1.46,R,Desc,1,7.692307692,0.738348462,0.803436296,2.935909272,1.336833698,3.083681196,4.68592838,33.3229457,2.988588606,29.39357716,2.463651275,2.279913779,-1.168355873,42.68983902,1.021037583,0
3336,0.46,1.48,16.1,0.936,0.99746,2.6,0.74,9.6,4,1.95,M,Desc,2,0.0,0.958996602,0.923306982,3.260666934,1.452600436,3.406694551,5.9259197,107.7749955,2.173546259,118.3862326,7.505380025,3.039851705,-0.443286305,121.4896701,1.1601011,1
3337,0.46,1.21,2.6,0.689,0.99922,3.15,0.51,13.9,5,4.86,R,Desc,3,0.0,0.106066527,0.79422143,3.260666934,1.425717084,3.002927857,5.138573027,117.24276,3.003681983,86.60949705,15.73439373,3.799789632,0.958556724,0.018188551,1.009502017,0
3338,2.26,-0.23,6.8,0.344,0.9942,3.16,0.67,16.4,4,3.93,B,***,1,0.0,0.419739132,0.685284574,5.598922106,1.247521214,3.128544162,4.038837795,91.76582637,3.01877536,107.9198867,21.9030589,3.039851705,0.682904134,4.458851952,0.861974343,1
3339,0.21,1.22,3.8,-0.424,0.99215,3.34,0.39,10.8,3,2.32,R,**,2,0.0,0.338978548,0.754296783,2.935909272,1.426740179,3.03881823,1.590731539,82.65750307,3.290456142,72.82818044,9.498919544,2.279913779,-0.114404941,1.896743188,0.957925764,1
3340,0.34,-0.15,14.1,0.04,0.99655,3.74,1.08,12.4,3,1.49,B,Desc,3,0.0,0.821694907,0.128335597,3.104783256,1.259575468,3.346877263,3.069795735,103.1108617,3.894191214,180.4371239,12.52179046,2.279913779,-1.105196665,65.4813915,-0.813197297,1
3341,-0.65,1.0,-8.2,0.31,0.94903,3.15,0.88,12.5,4,1.01,R,**,3,27.27272727,0.854922107,0.985255375,1.818742912,1.403704362,2.679914502,3.93045809,3.185066622,3.003681983,141.5836498,12.72456344,3.039851705,-4.982625886,76.73270418,1.225040052,1
3342,-1.06,0.03,4.0,-0.509,0.96526,3.15,1.23,8.1,2,1.47,B,***,3,0.0,0.734706175,0.578442045,1.286140345,1.285499316,3.044799959,1.319782279,15.00021439,3.003681983,214.4478208,5.34325782,1.519975853,-1.146856511,41.85370891,0.692479105,1
